Mzvalue,row ID,RT,Sample.0,Sample.1,Sample.2,Sample.3,Sample.4,Sample.5,Sample.6,Sample.7,Sample.8,Sample.9,Sample.10,Sample.11,Sample.12,Sample.13,Sample.14,Sample.15,Sample.15a,Sample.16,Sample.17,Sample.18,Sample.19,Sample.20,Sample.21a,Blank.1,Blank.2,Blank.3,Blank.4,Blank.5
609.4994105,2994,11.09541378,19522.95703,500,8976.049805,500,3220.334717,6654.799805,4882.803711,4678.267578,10004.50586,19835.87695,29961.33789,17182.9668,10524.2334,9942.973633,16887.6875,500,501,23674.0332,41711.66406,500,33961.19922,13956.54492,500,500,501,500,501,428.3319702
395.9843689,1137,4.112788352,29089.62695,1562.010254,12270.28809,613.4047852,14374.97754,20447.91797,18134.45898,7033.685059,15749.0791,35799.86719,273315.875,41614.26563,24409.8125,23530.14844,34407.42188,2178.264648,2876.683838,17667.15625,39762.78125,7802.599609,23835.43164,11766.52637,8761.333008,500,628.6455688,500,595.5457153,460.0055542
194.5578548,72,0.46580618,100822.9922,1184.077393,95714.73438,1420.778076,13340.82813,21657.81641,17988.42383,31556.16797,71436.42969,65915.0625,49978.29688,168204.7969,122691.0156,95346.54688,139341.8438,1438.840942,2056.000244,33716.42188,34481.64453,22181.22656,69948.14844,20110.90234,388.2816772,500,501,531.0200195,501,531.4326782
72.10965125,176,7.499932812,63811.92188,1230.572021,53753.4375,500,6736.04541,11932.60449,9207.31543,14558.58203,40639.33984,35164.22656,29782.34766,190754.9063,108461.9219,68960.78906,127294.1094,1205.066162,1684.539185,37323.42188,52854.74609,25720.31836,103200.2188,23826.13281,917.083313,500,501,500,501,500
209.9042845,987,11.8304263,47360.46094,440.1602478,38743.01172,500,8967.954102,9648.617188,12226.19238,500,50329.97266,42432.58984,24835.74023,61856.28516,53920.875,34177.00391,56447.5,500,501,12739.64551,16640.82422,500,41242.99219,10304.18555,500,500,501,500,501,500
319.0230886,16,9.957864791,502148.7813,1947.133301,158031.5625,1258.277954,49657.48828,115806.9375,66928.89844,99041.17188,284817.5,541193.375,775371,411228.9063,235624.2656,223910.4375,425583.4688,3320.179932,5968.913574,902897.4375,1045005.188,444301.0625,1402189.625,553546.8125,27660.06445,500,501,500,501,904.4185791
176.971154,2176,4.78479991,25875.91602,500,24225.91406,500,3506.133301,6349.778809,5541.498535,10513.02539,15546.25,13256.61133,8184.654297,45159.63672,36895.53125,28010.93359,36528.75,500,880.2577515,7254.120605,5182.847168,2962.045898,9578.571289,2955.346924,500,500,501,500,501,500
286.9121232,2278,2.589750904,6772.151855,500,8611.552734,500,1672.673584,1846.184204,1717.437988,2729.565674,5312.997559,3775.759033,4019.448975,54046.17188,35683.31641,31936.74609,38348.22656,500,501,10086.44043,10095.70996,3681.637451,7277.112793,3539.018311,500,500,501,500,501,403.5641174
187.0297438,1848,5.973385796,16530.06836,500,11541.83691,500,4521.429199,7700.289551,3619.087402,5147.04541,15934.32715,12269.25391,12441.62988,48962.84766,23029.70313,13869.73926,30358.91406,456.8587646,501,7899.397949,8504.493164,3579.181641,20507.45313,5320.089355,500,500,501,500,501,500
80.93294928,1136,13.64534635,68890.99219,1385.800415,85341.83594,500,12047.89844,12336.6582,12354.55957,24819.90039,42856.20703,36260.01953,39295.22266,162436.9375,100494.8672,83161.85938,108510.5859,1324.592285,1302.323608,39417.67578,52006.07422,21475.80859,45778.55469,14955.18555,796.4074707,500,501,500,501,500
17.12295069,541,0.603522226,60300.77344,1184.077393,55508.05078,500,7779.935547,13993.92969,11514.95703,13452.60059,29224.89063,28304.95703,22539.59375,168204.7969,85110.19531,58654.08984,97972.45313,1438.840942,2056.000244,14101.13574,22193.3457,8755.395508,39952.96094,8102.392578,388.2816772,500,501,500,501,500
336.1629444,2924,4.34848495,223298.4375,500,246021.2188,500,31941.90625,32520.45898,38134.67969,97614.96094,146586.7813,125404.4531,168295.5313,348558.4688,274912.9375,251866.0781,302396.9375,520.777771,501,144854.125,151662.4844,101141.625,144061.5313,70633.05469,361.6691284,500,501,500,501,500
238.1390225,2378,9.537658693,38694.53125,500,38766.66016,500,3945.394287,6492.826172,4732.950684,13537.95117,22544.27734,19207.88477,11537.64355,206422.625,172098.9688,114366.0938,164366.0625,500,501,12816.36328,10728.51953,6558.963379,19493.25,4690.177734,500,500,501,500,501,500
59.86554258,15,14.16951856,278563.2188,2017.68396,302366.3438,500,43505.08984,58969.72656,54654.10938,103150.9219,157175.6406,134332.9063,167600.0625,671569.625,382773.9063,368874.5,423153.125,1947.449951,1910.858643,88640.29688,200237.2031,108388.5859,169266.875,64991.11328,1043.341919,500,561.0019531,500,644.5564575,570.1477051
132.0656748,516,0.349796841,151953.5938,500,163241.3906,500,16099.68066,15287.8457,16239.05957,42099.00781,61836.33594,55146.16797,103221.9297,221450.8281,156770.3594,146723.0625,170591.0938,500,501,78490.42969,134627.5313,56901.08594,73556.76563,51511.91406,500,500,501,500,501,500
517.8428969,1245,1.09673217,231200.9844,500,246021.2188,500,37971.04297,41241.625,40369.5,105693.6406,149195.125,125404.4531,123552.9297,382257.5625,288932.125,251866.0781,324077.2813,746.5963745,297.777771,144854.125,151662.4844,101141.625,144061.5313,84858.49219,446.1739197,500,501,500,501,558.3353271
620.0651836,222,5.471853346,50647.19531,19417.68164,51569.90625,500,24515.67383,48707.60547,35649.46094,24682.89258,501,58489.14453,29432.80859,501,500,72026.59375,502,50000.30859,47580.10938,13987.81738,9625.523438,7563.531738,3911.675049,4999.942383,526.0645142,500,501,500,501,500
328.2949789,1001,12.60065768,3949.354004,500,501,500,607.5308838,2509.099854,502,500,55589.86328,4524.878418,419.1159973,86023.0625,78492.4375,1066.090332,92664.77344,1497.844971,9455.149414,500,501,500,29629,276.0495911,500,500,501,753.0769043,501,509.0166626
409.8160518,2017,14.01763501,18727.12109,500,19110.51953,592.9473877,3186.761475,4226.102539,2716.510742,6266.102539,15817.23926,12931.11133,9665.837891,32131.76367,26434.46875,19046.4082,32672.25977,500,592.0267334,5348.755371,7594.492188,4854.061523,13740.24902,4046.510254,500,500,501,321.4464417,501,500
540.5766772,2206,0.637874159,9406.397461,500,8706.061523,500,2081.976563,4856.553711,2757.716797,3196.275879,9180.307617,9070.081055,5605.033203,28323.09961,21599.09961,11428.80664,27404.47461,578.760437,501,4933.398926,4390.621094,2175.202148,13791.08594,3012.935303,500,500,501,500,501,500
642.6468344,1601,2.587027338,38203.74609,500,26775.82227,500,4069.340332,10478.50977,6238.712891,11748.75,28752.50781,24444.33203,17075.08984,71704.875,51065.03516,32776.30078,50137.11328,500,501,11165.95117,11903.30273,4826.121094,28713.93945,5157.697754,500,500,501,400.3068237,501,500
101.9502877,1923,12.66691603,12403.89453,293.375,11018.65332,500,1611.530762,3001.220703,2343.354004,3462.930176,7945.29248,7069.624512,5640.31543,35573.39844,22503.42188,14078.12402,24944.67188,401.4391785,501,7999.073242,10488.79102,5113.272461,20508.91406,4788.819336,500,500,501,500,501,500
62.28899537,1785,0.723494818,44149.67188,500,44710.02344,500,6197.538574,7370.022949,7271.952148,17755.66797,29135.875,23364.16406,30647.3457,63257.96094,51402.75,47189.62891,57103.14453,500,501,27581.45117,28922.14258,18655.02344,29260.32031,14783.58691,500,500,501,500,501,500
63.29289118,2352,8.905193325,12876.95215,340.3912964,11422.01367,500,1840.856445,3061.236328,2211.446289,2842.902832,6237.001953,4860.038574,4604.564941,33091.88672,18086.86328,12189.61914,18958.2207,500,501,2901.907227,4940.448242,1991.721558,7899.951172,1635.671387,500,500,501,500,501,500
530.6647663,1927,14.49387421,6310.085449,500,6278.204102,500,1448.557495,501,1332.343018,3476.509521,3692.861816,3665.824707,4053.233398,40295.74219,36409.24219,28911.4043,37254.85547,500,501,4108.373535,4137.635742,2891.127686,4711.009277,2863.929932,500,500,501,500,501,500
393.8428135,1595,1.812941498,144291.4063,483.0018005,129341.6797,672.4210815,17882.56641,31915.55664,23178.53125,39140.34766,104891.5,85360.41406,43587.4375,516677.9688,409513.0313,319826.625,434911.2813,1297.285767,1064.983765,27298.51953,31035.63281,16534.18164,74043.42969,15690.88965,272.9298706,500,383.6756897,407.9204407,485.1137695,480.605011
120.0394128,1330,13.97143346,13779.49609,661.5750122,5539.369141,569.4221802,3777.500488,6106.388672,4936.043945,3270.769531,8380.758789,20311.24414,55946.19922,8324.019531,3451.937256,3634.161133,10422.47656,654.4143066,983.0006714,30270.08398,51529.78125,16612.5332,50721.37109,31738.6875,678.3787842,511.421051,501,400.1332092,501,500
438.1226985,2787,11.32052431,7737.173828,1138.498291,3924.020508,500,5038.911133,6232.016602,6266.518066,4305.027832,7102.964355,24945.03125,36419.30469,3951.36499,3867.009033,3889.267822,6825.111328,500,501,61238.13672,94053.11719,36783.15625,73094.94531,64864.01172,3001.591797,467.3894348,501,566.038147,732.0999756,500
157.8781897,3424,12.10950301,28298.04883,500,22115.72852,500,2264.801758,501,3206.610352,500,16742.51563,18343.37891,10013.65039,65373.00781,43511.69531,27557.48633,52270.34766,500,603.9008789,15106.35449,17187.49023,7191.234863,33276.39063,8320.097656,304.1887817,500,501,500,379.2223511,500
273.3668394,1744,2.658294599,38461.01563,408.4328918,28172.83398,500,500,6288.714844,7134.867188,8173.591797,42973.40234,28613.85938,23308.23047,76699,50976.25391,27783.96484,69095.64844,690.7218018,501,21878.90625,35584.51953,15060.03613,90840.53906,24878.42578,448.5308838,500,501,303.8181763,501,250.6000061
366.4660055,247,13.75233095,45869.85156,1889.963135,22929.94336,653.7438354,21086.02148,28915.36133,26029.31641,17761.50195,35141.07813,106552.0859,398045.4688,36824.23047,27695.15234,31980.96289,50167.09766,3118.247803,5617.724121,196240.0313,281348.375,106156.5938,163048.4531,164984.875,2794.606934,668.5556641,651.4572754,657.1602783,623.0330811,495.8066406
38.40369893,21,14.87433081,402873.75,1294.033447,92448.16406,622.020813,33719.67969,58724.87891,42606.95703,56242.28125,140812.5625,407749.5625,811106,100055.9063,46267.43359,43034.83203,134755.5469,1592.404907,2523.627686,660219.125,985044.375,345955.6875,787720.5,424553.0938,8852.436523,642.0800171,730.6097412,503.8062439,524.3047485,459.0119019
572.0144002,6,6.298207741,1005320.313,1472.310425,622783.4375,788.2644653,115661.8203,426955.4375,162666.0781,261976.6875,1050780.25,917088.25,449938.5625,133107.3281,234037.3594,111249.0547,257688,1334.026245,1727.306152,420390.5938,413126.2188,195074,1370587.75,235597.4219,1985.225952,560.9285889,631.6297607,488.0059509,443.125,406.0335999
304.5622949,241,12.59622248,46945.17188,502.2223206,35680.08594,500,8391.173828,18828.94336,11614.875,16398.26172,39424.44922,42274.0625,28179.4043,72038.57031,68912.96875,45145.51172,77596.30469,636.9414063,796.1112671,17979.21484,17156.09766,9603.004883,38727.00781,11809.72461,500,500,501,308.0030518,435.0775452,500
432.1844553,2387,6.703001647,44078.50391,363.1893921,33792.46484,500,3521.623535,8934.446289,5916.234863,10586.95117,35366.73828,29935.36523,13544.97754,164961.4375,156092.6719,84658.17969,146283.9844,500,501,15392.25391,23476.96484,9185.801758,44910.28906,10284.48145,500,500,501,500,501,500
645.1198525,45,4.748644064,194944.6406,681.2716064,81845.00781,500,55851.80859,141358.5469,72940.64844,74889.46875,214182.8125,398149.875,376182.75,26810.85156,30356.92188,22756.01758,45584.77344,561.4406738,567.2046509,168678.4375,153056.1406,64347.00781,336008.75,96789.28125,844.5318604,571.6956787,474.6875,500,501,386.2324524
93.27547898,648,10.08764337,599746.0625,500,623177.0625,607.9030762,137132.75,194051.0938,186563.8906,337121.625,447053.1875,406130.9375,304603.6563,792124.75,697359.9375,641364,713272.5625,664.6401367,578.013916,129271.1406,210844.7969,186421.1719,319050.1875,123174.8594,501.6743164,500,501,500,501,500
10.86511517,354,3.018670931,30946.22266,386.2112122,24674.49219,500,3555.644287,6393.067871,4100.421387,11256.31152,24116.51953,25089.61719,20972.37305,50371.20703,44903.96484,20644.69531,57423.97656,988.2514648,951.2233276,42935.23047,27738.39258,16676.08789,108602.9688,23868.25977,727.5848999,500,469.2069092,401.7422791,568.369873,500
513.4862824,164,0.866753324,66868.92188,581.0031128,37275.12891,500,5480.791016,13567.78613,7696.839355,21280.51367,57657.85938,97325.0625,44134.16797,17115.81641,29417.87305,16434.73633,35113.51172,500,1482.315063,96693.95313,81416.77344,36066.76953,190063.3906,48043.98047,705.9141235,500,501,500,501,238.5646515
165.1170545,55,0.043911195,159400.1406,500,170584.8125,500,20775.89063,21471.13672,24001.07617,67751.9375,97575.71094,84300.67969,95775.44531,234624.0469,221770.1094,188929.3125,220611.2969,500,501,89331.88281,98759.10156,62492.64063,102753.9688,58371.61328,500,500,501,500,501,500
361.5903147,518,1.966040892,144291.4063,461.806427,129341.6797,447.2749939,17882.56641,31915.55664,23178.53125,39140.34766,104891.5,85360.41406,43587.4375,164961.4375,156092.6719,84658.17969,146283.9844,446,650.0645142,27298.51953,31035.63281,13856.05762,74043.42969,15690.88965,272.9298706,500,383.6756897,371.765625,485.1137695,480.605011
250.050518,1701,6.599049777,8573.657227,500,9816.671875,500,1342.275513,1778.837891,1045.484863,1818.567993,7210.287598,5395.525391,2270.862549,90373.34375,76442.09375,56411.30859,73879.82813,500,543.027771,2762.472412,3860.645996,1516.273071,5990.813477,1503.94165,500,500,501,500,501,500
439.7823819,2250,3.814270353,30562.15039,500,31738.92773,500,3786.074219,5831.359863,4732.973145,13907.95703,18690.81641,17675.13086,19671.22266,45538.04688,43728.34766,37128.02734,42950.96484,500,501,17618.20117,19388.61914,11837.74219,20123.68945,10562.26367,500,500,501,500,501,404.0964355
377.1114753,1183,1.181020227,12472.70215,500,6504.074707,500,2520.962158,6196.679199,2969.976807,3277.062744,11925.45508,23791.09375,23265.46094,19036.27148,12379.48047,9759.964844,14357.45703,500,501,27000.8457,19665.42383,10774.32324,55145.66406,13402.16992,500,500,501,500,501,500
432.8212753,600,12.60579233,20692.04883,975.6213379,21164.7832,897.0621948,4340.324219,3462.080322,4463.844727,8190.716797,10843.31055,10855.2998,19166.84375,37296.44922,29633.00781,26523.95313,31609.21094,907.3425903,768.4653931,14246.16309,15592.0791,10548.93164,14924.16504,8061.327148,500,883.2736816,851.2366943,884.6420288,867.9060059,869.8101196
29.84912155,562,3.637283509,33597.46094,500,39194.63281,500,7417.458496,7354.79248,6990.485352,11049.5918,17468.90039,15214.37305,24510.64063,94907.9375,58429.51953,54014.99219,67286.49219,1105.268921,501,21631.88281,24829.34766,12101.22461,23407.58008,7934.82959,381.1200867,500,501,500,751.4765015,500
165.2610852,2369,2.617247462,12259.09473,1221.193481,10411.33691,500,4181.293945,4919.759766,4537.978027,5954.29834,10397.93262,10458.98828,6386.181152,13625.02734,15134.66113,10826.34082,15411.03809,1914.053711,754.5650635,5314.142578,3332.939453,3758.520752,10357.89258,2872.087646,500,500,501,500,501,338.032135
610.0861008,264,5.027858615,42474.64063,500,36409.44922,570.3674316,9596.547852,20404.77539,14319.96094,13287.36328,26066.62109,29081.27148,21438.45703,94643,67548.92188,42816.01953,73488.47656,591.2050171,501,13578.82715,17643.91016,8134.643066,35361.25,7504.176758,500,600.2908936,501,387.0012207,658.2849121,500
415.6117676,2161,10.83823919,5329.368164,500,5511.649902,500,500,1979.145752,1731.175049,3164.510254,3432.252197,3708.251465,4104.798828,16156.41602,11137.01465,10952.22754,12405.32813,500,501,4464.391113,501,2243.479492,4493.36377,502,380.0238037,652.0094604,501,500,501,500
583.5067742,1059,0.589875737,42474.64063,343.0083313,36409.44922,972.7851563,11879.00586,24345.79297,17684.55859,13597.94043,26066.62109,29081.27148,23779.23242,94643,76297.13281,51764.16797,77593.02344,591.2050171,772.5,19173.10352,17643.91016,11658.97852,52466.35156,11779.15625,500,614.5983887,501,387.0012207,501,500
218.7990085,1823,0.616670647,500,500,501,500,500,501,299.490387,500,501,502,956,52863.23047,61659.54297,29717.62109,80030.3125,500,839.3499146,500,501,500,501,502,500,500,456.0220642,500,501,500
350.9115144,1620,6.01140282,3180.535645,500,501,500,500,1040.884766,502,1461.469482,2188.669434,502,3077.567383,215745.7813,165393.3125,75308.00781,209187.0938,2785.880127,6274.237793,2210.308594,2664.620117,1058.5625,4472.919434,1436.626709,350.9024353,500,382.3829346,500,319.875,500
467.2785586,2196,11.90033963,500,500,7550.391602,513.0073242,500,501,502,500,501,502,500,96595.33594,89663.42188,44891.84375,96718.1875,596.416687,951.041687,500,501,500,501,502,435.8788147,802.5953369,875.0187378,703.71698,835.121521,406.644989
51.22170024,218,9.192447332,51553.14453,500,34383.05078,500,4861.685547,12314.89355,6594.500977,9688.219727,42994.35156,34640.58594,14420.88379,86407.25,91611.14844,37624.40234,95732.65625,536.125,640.9204712,7782.214355,8950.848633,5186.062012,29510.88867,5267.875488,500,500,466.3795166,223.5,301.6923218,500
19.45035119,1331,4.866453974,31462.94922,500,6677.766602,565.1224976,5131.355469,6252.584961,4840.521484,3537.488525,8288.354492,24883.24023,55930.75391,4133.150879,2391.024414,1853.347046,5952.160645,500,501,36070.50391,93166.57813,21893.85352,36998.15625,30464.7168,1442.029297,667.6737061,389.7678528,500,501,500
633.870364,207,3.466804737,55225.46875,500,28883.58594,500,6051.545898,18596.7207,7368.150391,11671.12988,42685.80469,50729.44531,36626.80859,8483.02832,11622.14746,6422.291992,13657.68457,500,597.0568237,33180.0625,37445.64063,13264.61133,85685.66406,16773.44922,699.3340454,500,450.53125,500,501,500
225.6622887,552,10.21365674,166819.1563,500,46334.61719,500,44514.94141,83954.78125,60566.57031,47428.48438,106201.4063,322018.375,394282,27295.38867,27670.91992,24636.03906,46424.51953,500,1503.286987,196482.9375,258809.5625,80330.17969,238297.9375,133781.2813,1213.014038,500,345.827179,500,331.5,326.1538391
367.3937453,103,9.20177635,104306.1484,1729.255981,48657.19141,500,31537.3418,87258,37415.16016,49054.91016,150651.6094,203901.9375,177520.2813,64473.35156,97275.91406,63779.10156,120873.8438,1836.396729,1312.495361,159831.1875,130559.2969,65690.09375,355813.3438,97151.23438,2136.535156,451.0909119,501,500,352.5348816,419.0434265
153.4024854,2981,9.48605348,952.6447754,1339.611694,501,1336.837646,1176.128174,1077.10437,1287.95105,1287.285767,1099.126709,1475.133179,833.7567749,880.4498901,1110.533569,501,1118.492188,1287.53125,903.0440063,23831.22461,48936.83984,5052.921387,46697.66016,19234.68555,1544.602051,1060.042725,1369.074219,1332.126099,1163.220337,1292.01062
8.288393755,2865,4.597358506,19429.82617,500,9609.678711,500,6042.348145,17351.08203,8543.949219,10041.38672,29409.13867,37758.16406,31421.49414,13021.10449,20587.83203,13522.16113,23295.4082,500,501,32103.41602,23093.86133,11858.7666,68167.91406,19712.61133,500,500,501,500,501,500
554.6028549,2796,4.107290707,14703.73926,8882.75,9755.273438,903.4636841,8565.592773,17172.7793,15984.95605,9149.464844,19673.26172,59176.22266,81031.44531,6453.180176,5683.675293,5537.117188,10154.85938,19771.91016,1125.555908,51690.75391,55145.24609,15969.42188,48663.77344,21702.10742,3253.513428,500,858.1760864,959.8181763,959.0092773,281.6666565
626.6866879,485,3.399177703,2011.058594,31369.55664,1275.851929,831.7207031,9326.853516,878.2368164,17115.75586,725.4318237,2147.519531,3296.737061,34531.93359,1651.937866,840.6011963,904.8395386,1542.487915,791.7816772,721.9277344,3658.211914,32876.06641,20645.03906,6021.572266,31362,29223.96289,503.2345886,564.4215698,461.3999939,417.0833435,697.6346436
397.5260062,1128,6.26737511,11261.23535,1279.175903,1390.894653,1078.129028,880.0005493,14727.20117,1213.28186,1625.361328,1071.472046,39125.07422,3384.673096,608.4089355,638.5217285,903.1314697,971.7910767,6804.137695,43067.45703,8116.210449,4459.126465,1959.73291,19191.94141,1172.567505,1177.00293,608,827.0123901,493.1212769,571.2089844,500
330.1057785,2641,1.438461186,11261.23535,888.84552,552.5690308,634.9145508,753.1387939,10390.44629,933.0484619,726.2960815,593.3724365,32277.0625,1403.195313,448.3608398,517.1029663,503.2083435,681.125,2449.083496,43067.45703,2399.870605,1560.819458,829.9042969,35128.69531,1042.949097,1049.256348,608,827.0123901,413.1488037,311.0844727,500
382.0025198,2471,4.506397836,13950.35059,450.6790466,13084.63867,793.7409668,3787.432129,6160.267578,4143.977051,6128.039063,12099.44629,13067.67871,9305.06543,30892.19141,30469.15039,18175.33203,31950.4043,860.0942383,922.0009155,7402.308105,7925.702637,4645.200195,14473.21973,4809.958984,500,739.1541138,1005.052185,517.8231201,490.1113586,326.3969727
308.3327082,2429,2.819298865,13884.54785,710.0040894,14009.83984,893.2901611,2513.635254,3799.611572,3458.973389,5321.985352,9495.674805,8461.584961,7073.111328,49623.43359,36691.70313,32717.93359,41924.63281,939.5625,795.7756348,18649.02344,12289.2207,7516.546387,19551.24023,4974.54834,532.1142578,808.1275635,733.3807373,877.5,886,633.0408325
564.1024905,446,0.695882597,17086.06836,500,13334.50195,500,4467.297363,9690.425781,5687.728516,7389.838867,16859.66406,18577.69336,11787.94141,31458.17188,24604.03516,17708.45703,30321.97461,769.3088379,1389.090942,10312.64941,10389.33301,5004.67627,29718.4082,7003.560059,500,500,501,500,501,500
590.9830017,1077,3.199747998,14288.88672,500,10056.58008,613.2403564,4566.819824,10830.06641,5995.062012,7097.449219,19337.25977,19483.40039,14640.39648,11314.49316,17618.85938,11282.10938,19145.625,500,940.447876,12768.8916,5914.405762,5682.009277,32358.75391,7720.992676,500,500,501,500,593.4033203,500
412.4690665,2125,0.85401645,3000.674805,500,3269.041748,500,500,1047.263916,1044.907593,1562.288086,1819.780884,2102.580811,4001.050049,21882.00586,13436.04883,13250.46191,15403.55078,500,501,3089.43335,5061.382813,2647.481934,2739.678467,2367.102051,298.3214417,500,501,500,501,500
648.6928786,286,2.613582801,38401.03125,500,38245.8125,500,4101.093262,5536.486816,5313.501465,15443.94043,21591.79688,19998.64063,20684.89648,50260.91406,45448.29688,40243.82422,45596.125,500,501,500,26600.71875,14033.24805,20698.59961,12507.74121,399.4899902,500,501,500,501,500
128.4200754,2279,13.45549808,16535,683.4602051,17093.76367,500,3779.04541,4087.911133,3947.216064,7931.919922,10305.34668,10935.67773,11105.41602,40324.20313,35394.20703,26088.02734,35489.26563,1084.378052,765.001709,12034.25879,9610.651367,6126.450684,15013.39551,5927.015625,500,500,675.125,500,501,500
287.5222255,2426,11.82503311,51884.50781,514.8828125,51179.45703,709.2244873,8375.78125,12382.08496,11080.23242,22089.46289,42153.39063,40837.26172,21089.32422,48357.01563,52207.39453,33647.82422,56915.75391,678.3956299,783.7036743,19576.33789,23463.99609,13546.43359,51199.18359,13859.41602,500,624.8656006,501,463.0123596,501,546.9512939
618.3900595,1513,10.52180699,38401.03125,5497.584473,38245.8125,781.2975464,9588.277344,10650.58496,10048.55469,18279.55664,26629.84961,22975.06641,26035.50977,55225.6875,51239.17578,44002.67578,53154.34766,4060.642822,4310.856934,24082.18359,22068.73242,15560.78223,26286.78906,12507.74121,532.545166,773.5200195,961.3737183,647.6621704,909.1607056,626.496582
192.5753452,3502,8.202380706,22285.56055,314,18339.69531,795.0037842,4700.535645,7750.385742,6539.17627,8448.438477,14133.35352,14670.29297,10495.12695,25802.10938,18711.70508,12645,21185.92188,1163.128662,1006.291321,7189.419922,7788.025879,3571.09668,18101.57617,4479.848145,500,712.1005859,501,500,941.9168701,443.0802002
346.9335873,133,3.736974814,82115.78125,537.0688477,62898.3125,756.7609863,16087.79199,27483.4082,22642.67773,32317.59375,81245.13281,73043.84375,40717.29297,55400.87891,65973.89063,46201.80078,70791.30469,860.0942383,922.0009155,28307.23047,27177.55078,18406.01563,69936.58594,19014.01172,433.6614075,875.6885986,615.612793,463.0123596,585.5581665,546.9512939
446.7379397,1162,5.337263222,20149.81055,627.0837402,10420.30957,500,9583.379883,21315.52734,12642.06836,9042.496094,16094.08301,29465.49609,34907.29688,9377.783203,9362.671875,8087.107422,11689.67578,1207.462158,1399.61438,31176.35547,37745.24219,15057.55469,57952.07031,21076.75781,1994.785767,500,501,500,568.9172363,500
406.5677952,599,0.564887626,24470.18555,450.6790466,21646.37891,500,4983.46875,8769.665039,8381.012695,9532.517578,20696.30469,18891.74805,14924.52734,39272.60938,30888.69531,20801.13867,41023.97656,860.0942383,756.4423218,10794.77637,12434.13281,5529.491211,20904.43164,6978.5,500,500,501,376.8284302,585.5581665,304.3676453
383.4347763,278,14.40378854,39513.73047,500,11227.33594,649.005188,5939.215332,16464.06836,7542.847656,8438.889648,30424.19141,49204.08203,43691.17969,17207.18164,500,7362.072266,32799.27344,500,1105.081787,32372.08984,32027.30859,16361.68359,72129.5,18471.21875,329.59375,500,501,500,501,500
148.8818744,2361,11.42922234,500,500,501,500,500,501,502,500,3536.061279,502,500,12259.98828,16738.63672,501,18081.78516,500,501,500,501,500,7283.626465,502,500,500,501,500,501,500
77.23159524,2454,9.108651234,4876.264648,500,4950.966309,500,3034.911377,3429.005615,4216.029297,4855.623535,501,3754.279785,23151.11328,501,500,25083.96484,502,500,501,14104.04297,6357.468262,11566.78027,501,10949.06152,500,500,501,500,501,500
497.0343965,2287,14.85134903,2205.026367,503.3295593,980.5341187,491.1867371,916.9081421,3352.983398,786.2253418,929.6016235,24923.67578,4855.755371,20411.11133,14129.06348,33766.92969,2622.352295,43477.44141,2307.302246,14979.59277,1403.009399,577.8400269,638.1838379,14646.19922,967.447998,221.0065765,500,378.4515381,500,220.0726776,235.6890259
630.4468224,1064,14.06496676,2806.699463,706.3438721,1016.165527,491.1867371,916.9081421,5168.330078,931.0809326,1017.787231,24923.67578,7974.090332,2253.236816,14129.06348,33766.92969,2622.352295,43477.44141,3460.157471,20911.95313,1505.298706,577.8400269,638.1838379,29382.18164,644.8894043,500,500,303.0942383,500,501,500
154.8857295,1453,3.453857532,500,12767.07324,501,500,13420.87109,501,14289.36426,500,501,502,31970.24219,501,500,501,502,500,501,500,2465.5354,7022.364746,501,9728.042969,473.0533752,500,501,500,501,500
341.6856232,807,4.148009797,11256.51172,9554.46875,6929.350586,626.6113892,8342.317383,33041.79688,12784.16113,10062.19336,501,37626.38281,21585.90234,501,500,26790.91797,502,38652.07422,72614.01563,13474.52637,4481.873535,6273.029297,7579.512207,5871.300781,309.4459839,500,501,500,360.5062561,500
27.34566175,2612,5.166496217,11256.51172,2757.62207,4908.301758,722.8412476,2002,30737.26172,3954.349121,3967.529541,21164.33203,37626.38281,5969.325684,10119.93359,500,18968.00391,20217.96875,26992.11133,72614.01563,10006.7041,1744.455933,1602.799194,38323.52734,1251.320435,500,500,327.4500122,500,360.5062561,500
468.1380936,800,9.769012343,17712.98438,500,18722.57227,500,28066.01953,35610.70313,40358.88672,24211.45703,25470.96484,32827.79688,29758.0293,8639.939453,8947.041992,30354.09375,17391.88867,498.8491516,501,2466.765381,1153.691406,1622.558716,2636.5,1702.092529,500,500,501,500,501,500
380.0948254,1061,6.99805536,9567.454102,500,7867.031738,500,5311.108887,17773.26758,8793.779297,7147.525391,25470.96484,18625.02148,4492.462402,8851.959961,24492.45117,7314.169922,25205.15039,500,501,988.1118164,501,462.125,2636.5,562.565979,500,500,501,500,501,500
444.6792616,3402,7.054920044,8136.26416,1267.778076,1654.650635,431.3910217,928.625,14665.2627,1903.055664,2224.768066,24923.67578,23308.80273,2607.642578,14129.06348,27330.94141,5238.313965,40009.05859,7764.29248,59239.37891,2966.290771,929.4028931,977.008667,38323.52734,716.0708008,500,500,327.4500122,500,242.2965698,500
413.7172609,1721,9.797459642,12110.6416,477.0403137,11620.39063,500,2084.575684,3307.235107,2446,4411.445313,9585.827148,9535.825195,5030.890625,18906.59766,13904.38086,8991.359375,13746.72461,500,813.0012207,4320.558105,4958.112305,3826.846436,11839.2334,3858.178223,500,500,501,630.0817261,751.3076782,500
